,lat,lng,day,minute,hour,decibelMean,n_agg
563,40.063330466960586,-83.15044454288197,5,42.0,1,54.70759975221422,1
564,40.0633907799586,-83.15021711950017,1,35.0,22,55.147265317049644,1
565,40.07194721624468,-82.52756274967767,1,17.0,1,61.191605817507174,1
566,40.074267600000006,-75.20910400000001,1,36.0,15,70.39225340074819,1
567,40.1879185,-82.90031040000001,0,1.0,20,45.268580442799,1
568,40.31824411789722,-74.95367722461684,0,49.0,16,39.01707567863932,1
569,40.35477144252935,-74.60807683427022,0,26.0,20,59.88529251402872,1
570,40.383842565,-80.01827595500001,1,49.5,1,60.121581667684424,2
571,40.38353279,-80.01846055,4,40.0,15,68.99375571934573,1
572,40.42490873662551,-79.97596780364813,0,23.0,1,51.93608575033928,1
573,40.45140906618677,-3.664806578821918,1,33.0,19,62.034928083574655,1
574,40.45175735331795,-3.6649836584028184,0,7.0,17,48.17270092437405,1
575,40.45152896757349,-3.664805875258435,2,45.0,20,26.971050966157804,1
576,40.5268189,-74.54175620000001,1,3.0,16,74.87404439441208,1
577,40.5268064,-74.5417126,1,9.0,16,64.34372017557156,1
578,40.573135025,-74.704009935,5,4.5,18,59.94813505696196,2
579,40.628246676680284,-73.93887839752614,5,25.5,18,45.65231972994953,2
580,40.630880584978144,-73.95007699734899,1,27.0,13,55.11350714321487,1
581,40.632077120390335,-73.94794982220847,4,21.0,16,68.52788391400951,1
582,40.63194382939546,-73.94651376649173,6,18.0,15,65.62884382163736,1
583,40.631605320767,-73.94702161565569,0,0.0,18,64.12004505550914,1
584,40.631620742501475,-73.94724410305862,5,20.0,22,61.96730626163722,1
585,40.631595161299494,-73.94735504490991,1,10.0,23,68.92594924848432,1
586,40.631806366183454,-73.94646984531911,1,42.0,13,68.83477405278539,1
587,40.632256873937685,-73.93873396935679,1,24.0,23,70.92920954385394,1
588,40.632672174871566,-73.95296984359058,2,36.0,23,64.59157618558478,1
589,40.63272221483349,-73.94784824929567,6,26.0,16,64.22684827359478,1
