,name,lat,lng
553,The Coast Cafe,42.3630362532797,-71.1116226477432
554,Mr. Bartley's Gourmet Burgers,42.37249,-71.11615
555,Clover Food Lab,42.3729509942682,-71.1178823906066
556,Trina's Starlite Lounge,42.374619071059,-71.101530844105
557,Park Restaurant & Bar,42.3718681,-71.1208725
558,Sakana,42.3693,-71.11082
559,Dumpling House,42.3688024,-71.1097798
560,JP Licks,42.372874,-71.117556
561,Waypoint,42.36943,-71.1123
562,Henrietta's Table,42.3722372983189,-71.123303919788
563,Big Daddys Pizza & Sub Shop,42.3622823024939,-71.1408696865082
564,ANI Catering & Cafe,42.3802599156866,-71.1813931018524
565,Porcinis Italian Restaurant,42.36483,-71.1667
566,Uncommon Grounds,42.37012,-71.15956
567,My Other Kitchen,42.3927345275879,-71.1819610595703
568,Pizza Roma,42.3771438598633,-71.1883773803711
569,Spot Cafe,42.3703193664551,-71.1934585571289
570,Stellina,42.36639,-71.18532
571,Ritcey East,42.3769985786511,-71.1883542314172
572,West Street Tavern & Restaurant,42.3603355139494,-71.2009267508984
573,Taqueria Mexico,42.37486,-71.2379
574,D & A House of Pizza,42.3609261,-71.1989976
575,Jac's Cafe,42.3859512805939,-70.9752269089222
576,Antique Table,42.3861215,-70.9756185
577,New Saigon,42.3863369,-71.0073229
578,Adriana's Pastry & Café,42.382276,-70.993417
579,Mario's Restaurant,42.37817,-71.02886
580,Roy's Cold Cuts,42.37552,-71.03465
581,Mi Pueblito Restaurant,42.37904,-71.03989
582,The Brewer's Fork,42.37671,-71.05649
583,The Warren Tavern,42.37422,-71.06311
584,Tangierino,42.37395,-71.06288
585,Taco Loco Mexican Grill,42.3863690346479,-71.0795889794827
586,The Similans,42.366363,-71.07809
587,Atwood's Tavern,42.37275,-71.09145
588,Lone Star Taco Bar,42.37212,-71.08687
589,Machu Chicken,42.379965194776,-71.096731193915
590,Loyal Nine,42.37192,-71.08761
591,Puritan & Company,42.3731070676765,-71.0967491705349
592,Ebi Sushi Bar,42.379111836404,-71.094541274879
593,Casa B Tapas and Cocktail & Rum Bar,42.3797093,-71.0942732
594,M’Lor Caffe,42.37312,-71.09536
595,3 Little Figs,42.3918105,-71.1119124
596,Bergamot,42.378104828163,-71.106322143569
597,Tasting Counter,42.3817829,-71.1056689
598,Siam Ginger,42.38084,-71.09735
599,Olé,42.37406,-71.10015
600,Giulia,42.38251,-71.1200999
601,Café Rustica,42.3857393860817,-71.1156512796879
602,Yume Ga Arukara,42.38729,-71.11839
603,Cafe Mami,42.3874328923611,-71.1186972562476
604,The Kebab Factory,42.3780965,-71.1065573
605,Cambridge Common,42.382133040905,-71.119461647643
606,Toscano,42.3742954075566,-71.1219486864798
607,Grafton Street,42.3722389912824,-71.1159181268549
608,The Hourly Oyster House,42.37291,-71.11904
609,The Maharaja,42.372155,-71.120865
610,OTTO Pizza,42.374148,-71.119105
611,Charlie's Kitchen,42.3724547,-71.1214953
612,Zinneken's Belgian waffles - Harvard square,42.3712,-71.1145
613,Felipe's Taqueria,42.3734512,-71.120491
614,"Cambridge, 1.",42.3745231628418,-71.1200332641602
615,Yume Wo Katare,42.38939,-71.11976
616,Darwin's,42.374,-71.12499
617,Orinoco,42.37172,-71.12045
618,Grendel's Den Restaurant & Bar,42.372501,-71.1209673
619,Harvest,42.3736842141857,-71.1220836964934
620,Tampopo,42.38729,-71.11839
621,The Village Kitchen,42.38133,-71.1384999
622,Armando's Pizza & Subs,42.382395,-71.131417
623,Posto,42.39317,-71.12024
624,Redbones BBQ,42.395206451416,-71.1223602294922
625,Shangri-La,42.3756505,-71.1563038
626,Seta's Cafe,42.3769920566929,-71.162815907944
627,Kareem's Restaurant,42.37149,-71.17862
628,Domenic's,42.37652,-71.25145
629,Bridges Nepali Cuisine,42.3858,-70.97524
630,Sunny Cafe,42.386834,-71.006882
631,Donna's Restaurant,42.3870086669922,-71.007194519043
632,Sammy Carlo's Delicatessen & Catering,42.3825053028563,-71.0185490162933
633,Chelsea Station Restaurant Bar & Lounge,42.3946237851425,-71.039215028286
634,Floramo's Restaurant,42.398647,-71.040004
635,Jeveli's Restaurant,42.3795627367404,-71.0274490718168
636,Meridian Food Market,42.3732,-71.03883
637,Common Ground Coffee Roasters,42.40233,-71.04391
638,El Peñol,42.37578,-71.03713
639,Dino's,42.36503,-71.05535
640,Southern Kin Cookhouse,42.3942825,-71.0793609
641,Fuji at Assembly,42.3941328067803,-71.0798665158369
642,Vinny's Ristorante,42.3868057,-71.081687
643,Rincón Mexicano,42.387728,-71.08277
644,Leone's Sub & Pizza,42.3918724060059,-71.0926055908203
645,Tavern at the End of the World,42.38218,-71.07938
646,Tasty Mo:Mo,42.3961826,-71.1036769
647,Lotus Xpress,42.3889093,-71.0859656239252
648,Bronwyn,42.379764,-71.094594
649,La Brasa,42.3877651174269,-71.0841531184943
650,Juliet,42.3797430295696,-71.096927113831
651,Veggie Crust,42.382399,-71.102574
652,Sound Bites,42.3997650146484,-71.112434387207
653,RF O'Sullivan & Son,42.38302,-71.11244
654,The Painted Burro,42.394552014608,-71.1210836503978
655,Boston Burger,42.3969737565284,-71.122572841276
656,Diesel Cafe,42.3957187378513,-71.1218841161788
657,Sam’s Falafel & Shawarma,42.39025,-71.10767
658,Christopher's,42.3890113830566,-71.1200332641602
659,Flatbread Company,42.39575,-71.12382
660,Sapporo Ramen,42.38729,-71.11839
661,Temple Bar,42.38273,-71.12006
662,Rosebud American Kitchen & Bar,42.39444,-71.1208
663,Greek Corner Restaurant,42.3964894308787,-71.1294820604383
664,Sugidama Soba & Izakaya,42.395617,-71.122584
665,Five Horses Tavern,42.39567,-71.1208599
666,The Table at Season to Taste,42.3983409,-71.1310318
667,Tenoch Mexican,42.3951606452465,-71.1193218827248
668,Sugar & Spice,42.38961,-71.11996
669,True Bistro,42.40344,-71.12723
670,Gran Gusto,42.38849,-71.13238
671,DAKZEN,42.393384,-71.1203655
672,Genki Ya - Cambridge,42.3892615851878,-71.1435215355563
673,House of Chang,42.38352,-71.13365
674,Jose's Mexican Restaurant,42.390184,-71.132848
675,Guru The Caterer,42.40574,-71.13081
676,Gen Sushi,42.391534,-71.160152
677,Blue Ribbon BBQ,42.4176821,-71.1648104
678,Toraya,42.4173258,-71.1639357
679,La Victoria Taqueria,42.4150516,-71.1510759
680,Thmor Da,42.4079042,-70.9953778
681,Aladdin's Grill,42.42324,-71.00951
682,Beachmont Roast Beef,42.3975567796367,-70.9921733711296
683,B.W.'s Grill,42.418436,-71.0066641
684,Flaming Grill & Buffet,42.39762,-71.001065
685,S&L Subs,42.40168,-71.01955
686,Yoki Japanese Restaurant & Bar,42.403400367654,-71.0806739330292
687,Texas Roadhouse,42.400135981714,-71.06967888918
688,Earls Kitchen + Bar,42.395802,-71.080043
689,Zo Greek,42.39193,-71.07853
690,Pikliz International Kitchen,42.3916702270508,-71.0922546386719
691,Legal on the Mystic,42.395769,-71.081044
692,Olde Magoun's Saloon,42.3966331481934,-71.1041030883789
693,Winter Hill Brewing,42.39262,-71.09399
694,Bob's Italian Foods & Catering,42.40745,-71.10857
695,Taco Party,42.4001471988082,-71.1124002274804
696,Tu Y Yo,42.4008495,-71.117687
697,True Grounds Bakery & Coffee House,42.4001263,-71.1123759
698,Oasis Brazilian Steakhouse,42.40525,-71.10824
699,Opa Greek Yeeros,42.3950035857199,-71.1191471463399
700,Pokeworks,42.39582,-71.1218
701,Foundry on Elm,42.39564,-71.12166
702,Istanbul'lu,42.4027121245692,-71.126710528506
703,Noor Mediterranean Grill,42.400549,-71.117545
704,Spoke Wine Bar,42.3988663296308,-71.1242484911069
705,Anna's Taqueria,42.39485,-71.12187
706,Martsa On Elm,42.3950699,-71.12135
707,Sacco's Bowl Haven,42.39575,-71.12382
708,Hana Sushi,42.39666,-71.12965
709,Cafe Barada,42.3948,-71.12685
710,Masala,42.4031482,-71.1265681
711,Za,42.404116,-71.140549
712,Renee's Cafe,42.4015879094298,-71.1265850526762
713,Pikaichi,42.4177248,-71.1314022
714,The Loading Dock,42.3952140222391,-71.1575580869268
715,Tango Restaurant,42.4146995544434,-71.1520767211914
716,Il Casale,42.397428892592,-71.175656206441
717,Magic Bites Bakery,42.4177049,-71.1648675
718,Punjab Indian Restaurant,42.4150881,-71.1517029
719,Bellmont Caffe,42.398583,-71.175123
720,The Blue Ox,42.46323,-70.94764
721,Kelly's Roast Beef,42.423498,-70.983928
722,New Deal Fruit,42.4198735,-71.0057918
723,Hook & Reel Cajun Seafood and Bar,42.410671,-70.994562
724,Nino's Restaurant & Bar,42.4096673,-71.0011516
725,Volare Restaurant and Bar,42.41021,-71.01247
726,Brewin Cafe,42.40854,-71.01298
727,All Seasons Table,42.4268,-71.068994
728,Mystic Station,42.4272503,-71.0708219
729,Crying Thaiger,42.4248607,-71.0647464
730,El Potro Mexican Grill,42.4193088,-71.0799949
731,Santana's Plaza Café,42.406241883491,-71.0620308282847
732,Exchange Street Bistro,42.426597,-71.0693916
733,Dom's Sausage Co,42.420696,-71.075114
734,Monkey King Tea,42.422021,-71.080022
735,Habesha Ethiopian Restaurant,42.4288127989661,-71.0668732970953
736,Donut Villa Diner,42.41379,-71.078193
737,Regina Pizza,42.4037611484528,-71.0805807262659
738,Demet's Donuts,42.4080259,-71.1040062
739,Bistro 5,42.4213865,-71.1324138
740,Commune Kitchen,42.412122,-71.144471
741,Zhu,42.4048616936833,-71.1414342230341
742,Little Q Hot Pot,42.4055259314122,-71.1422554243378
743,Sabzi,42.4113393821985,-71.1484842930151
744,Acitron Cocina Mexicana,42.415458,-71.151845
745,Twyrl Pasta Bistro,42.4146251,-71.1504828
746,Tryst,42.4162307744037,-71.1553018387667
747,Thana Thai Kitchen,42.4170872658186,-71.1638308754666
748,MA-France,42.4253838,-71.1931458
749,Turner's Seafood,42.5224341710626,-70.8950849003412
750,The Marina Restaurant & Bar At the Wharf,42.43091,-70.97926
751,D'Amelio’s Restaurant,42.41863,-70.99898
752,Rice Passions,42.424,-71.00956
753,Ocean Sushi,42.4410327,-71.0682933
754,Fresco's Roast Beef & Seafood,42.4294438512402,-71.0477199777961
755,Sun Kong,42.42617,-71.06059
756,Sousaku Bistro Japanese Tapas & Bar,42.42539,-71.06336
757,Pisa Pizza,42.42355,-71.0769399
758,Doo Wop Diner,42.4238317,-71.0673067
759,Bikeeny Caffe,42.4288626,-71.0741835
760,District Kitchen,42.42765,-71.07362
761,Blue Fuji,42.4185381268269,-71.1082255840302
762,Nappi's Restaurant,42.4219787,-71.094927
763,Tom Yum Koong,42.4187316894531,-71.1090774536133
764,Mystic Coffee Roaster,42.4180582,-71.108542
765,Chilli Garden,42.4176067113876,-71.1077132821083
766,The Chicken & Rice Guys,42.4187584,-71.1069892
767,Real Italian Gusto,42.41823,-71.11063
768,SURA BBQ,42.4177756692391,-71.1088088565937
769,Nijiya Sushi,42.4185657,-71.1103451
770,Fruition Vegan Kitchen,42.4211001306727,-71.1321150732434
771,Magnificent Muffin & Bagel Shoppe,42.42177,-71.13378
772,Snappy Pattys,42.4210550034802,-71.1317380999777
773,Woori,42.414888292551,-71.1509826779366
774,Thai Moon,42.4160715,-71.1542009
775,Scutra Restaurant,42.4190222471952,-71.1577854305506
776,Pasha,42.4161071,-71.1543642
777,Not Your Average Joe's,42.4159607266188,-71.1538175619494
778,Jimmy's Steer House,42.421903,-71.17244
779,Andrina's Pizzeria,42.4205550382215,-71.1706120603611
780,D'Agostino's Delicatessen,42.4243911914493,-71.1819190255061
781,Jackson's Kitchen,42.4253942,-71.1932871
782,Taipei Gourmet,42.426432,-71.196556
783,Trattoria NINA,42.425263,-71.190799
784,Royal India Bistro,42.4487939444221,-71.2289252761037
